embedding1,embedding2,label
"[-0.4065975248813629, -0.03489511460065842, -0.8673775792121887, 0.7942498922348022, 1.203260064125061, -0.2928217053413391, 2.0709986686706543, -2.498225688934326, -0.13723525404930115, -1.0756903886795044, -1.4212734699249268, 0.6791908740997314, -0.21267317235469818, -2.5545847415924072, 2.36034893989563, -2.1494932174682617, 0.3247947692871094]","[-1.4970992803573608, -0.5292046666145325, -0.35218217968940735, -0.3071606755256653, 0.6581260561943054, -0.5416688323020935, 1.7621419429779053, -0.6079439520835876, -0.42888501286506653, -0.05652135610580444, -1.2471197843551636, 0.8853550553321838, -1.9698600769042969, -2.1666276454925537, 2.2428665161132812, -1.8087319135665894, -0.9785195589065552]",1
"[-0.4065975248813629, -0.03489511460065842, -0.8673775792121887, 0.7942498922348022, 1.203260064125061, -0.2928217053413391, 2.0709986686706543, -2.498225688934326, -0.13723525404930115, -1.0756903886795044, -1.4212734699249268, 0.6791908740997314, -0.21267317235469818, -2.5545847415924072, 2.36034893989563, -2.1494932174682617, 0.3247947692871094]","[-2.0158677101135254, -0.5577870011329651, -1.1762146949768066, 0.836990475654602, 0.14404693245887756, -1.7141966819763184, 2.2156126499176025, -0.2812477648258209, -1.4146815538406372, -0.7824115753173828, -1.881489872932434, -0.5414507389068604, -0.9361091256141663, -2.4966864585876465, 2.272010564804077, -1.800702452659607, -1.3881779909133911]",0
"[-1.2473167181015015, 1.0668754577636719, 0.20451480150222778, 0.3616606295108795, -0.08455716818571091, -1.0450223684310913, 1.5432264804840088, -2.07732892036438, 0.03050060011446476, -0.07569186389446259, -1.4111989736557007, 1.5720223188400269, -1.1796241998672485, -1.8827261924743652, 1.3217147588729858, -1.6971509456634521, -2.1897523403167725]","[-0.21590612828731537, 0.608721911907196, 0.5657916069030762, -0.46341684460639954, 1.3039345741271973, -1.0238163471221924, 2.117182731628418, -1.9698683023452759, 0.7441275119781494, -0.39420801401138306, -1.497383952140808, 1.57044517993927, -0.4342022240161896, -2.0649874210357666, 1.8840371370315552, -1.2986135482788086, -2.0894548892974854]",1
"[-1.2473167181015015, 1.0668754577636719, 0.20451480150222778, 0.3616606295108795, -0.08455716818571091, -1.0450223684310913, 1.5432264804840088, -2.07732892036438, 0.03050060011446476, -0.07569186389446259, -1.4111989736557007, 1.5720223188400269, -1.1796241998672485, -1.8827261924743652, 1.3217147588729858, -1.6971509456634521, -2.1897523403167725]","[-1.1551953554153442, 0.03117082081735134, 1.2340682744979858, -1.0060967206954956, -0.10354692488908768, -0.5128465890884399, 2.189483404159546, -1.460957407951355, 0.9640448093414307, 0.9245508909225464, -1.381541132926941, 2.2929012775421143, -1.999088168144226, -2.1111562252044678, 1.3639459609985352, -1.6312073469161987, -2.1415998935699463]",0
"[-0.7566116452217102, -0.433052659034729, -0.47296974062919617, 1.0724149942398071, -0.26447901129722595, 0.27115291357040405, 1.3827866315841675, -1.230354905128479, -0.7865750789642334, -0.9243106842041016, -2.178971529006958, -0.06562841683626175, 0.5298020243644714, -2.815592050552368, 2.8200769424438477, -2.8833346366882324, 1.3474973440170288]","[-0.08546748757362366, 0.3482767641544342, -0.14024122059345245, -0.7475789785385132, -0.5640667676925659, 0.044162631034851074, 1.2520997524261475, -0.7909502983093262, -0.6262302994728088, -0.19446687400341034, -1.1266343593597412, 0.18207600712776184, 0.46598389744758606, -2.0705225467681885, 1.768565058708191, -1.2011736631393433, -1.1171082258224487]",1
"[-0.7566116452217102, -0.433052659034729, -0.47296974062919617, 1.0724149942398071, -0.26447901129722595, 0.27115291357040405, 1.3827866315841675, -1.230354905128479, -0.7865750789642334, -0.9243106842041016, -2.178971529006958, -0.06562841683626175, 0.5298020243644714, -2.815592050552368, 2.8200769424438477, -2.8833346366882324, 1.3474973440170288]","[0.263074666261673, -0.05883133038878441, -0.9609043598175049, -0.4062406122684479, -0.33867502212524414, -1.8443657159805298, 2.0249807834625244, -0.39420393109321594, -0.8973338603973389, -0.01885240525007248, 0.0980471670627594, 1.2916477918624878, -1.1520907878875732, -1.9676971435546875, 2.1924996376037598, -1.6810698509216309, -2.007211446762085]",0
"[0.0846189484000206, 0.3342358469963074, 0.023716237396001816, -1.606441617012024, 0.3417309820652008, -2.092409133911133, 0.7192482352256775, -0.756595253944397, -2.760497808456421, 0.017473289743065834, -1.0945204496383667, -0.8475925922393799, 0.5042445063591003, -2.453613519668579, 2.1810922622680664, -1.4432129859924316, -1.407407283782959]","[0.8383535742759705, 0.0038821971975266933, 0.8072899580001831, -1.8451356887817383, 0.018540050834417343, -1.2896171808242798, 1.5580503940582275, -1.5002301931381226, -1.9262988567352295, -0.3607170283794403, -1.0964514017105103, 0.4382224977016449, -0.3811306059360504, -2.6675283908843994, 1.6616778373718262, -2.0063319206237793, -1.8572334051132202]",1
"[0.0846189484000206, 0.3342358469963074, 0.023716237396001816, -1.606441617012024, 0.3417309820652008, -2.092409133911133, 0.7192482352256775, -0.756595253944397, -2.760497808456421, 0.017473289743065834, -1.0945204496383667, -0.8475925922393799, 0.5042445063591003, -2.453613519668579, 2.1810922622680664, -1.4432129859924316, -1.407407283782959]","[0.5308738350868225, -1.341508150100708, 0.2634212076663971, -1.2278096675872803, -0.09665781259536743, -2.243326187133789, 1.2775750160217285, 0.511264443397522, 0.15133678913116455, -0.1999390572309494, -2.0191502571105957, 1.3009756803512573, -1.8614071607589722, -2.3640615940093994, 1.899985432624817, -2.5709075927734375, -1.8123043775558472]",0
"[-1.063455581665039, -0.006178153678774834, 0.09882774204015732, -0.7886859178543091, -0.02040497399866581, 1.487197995185852, 3.543369770050049, -1.5974377393722534, 1.836673378944397, 2.216193914413452, -1.139813780784607, 2.376089572906494, 0.08819781243801117, -2.868567705154419, 2.784069538116455, -0.8463484048843384, -1.997254490852356]","[-1.1831508874893188, 0.5391206741333008, -0.4867105782032013, -1.309639811515808, 1.0960724353790283, -0.24457870423793793, 1.6266086101531982, -1.0756523609161377, 1.114997148513794, -0.48639076948165894, -1.5136364698410034, 0.30506497621536255, 0.7352502942085266, -2.350252389907837, 2.43302321434021, -1.8182047605514526, -1.3037779331207275]",1
"[-1.063455581665039, -0.006178153678774834, 0.09882774204015732, -0.7886859178543091, -0.02040497399866581, 1.487197995185852, 3.543369770050049, -1.5974377393722534, 1.836673378944397, 2.216193914413452, -1.139813780784607, 2.376089572906494, 0.08819781243801117, -2.868567705154419, 2.784069538116455, -0.8463484048843384, -1.997254490852356]","[-1.1489330530166626, -0.47947946190834045, 1.1458615064620972, -0.4599088430404663, -0.6948940753936768, 0.3728112280368805, 1.9519469738006592, -1.690917730331421, -1.3869346380233765, 0.09184464067220688, -0.2277536541223526, 0.1804640144109726, 0.3293057382106781, -2.2011663913726807, 1.7431315183639526, -1.0902920961380005, -1.1534258127212524]",0
"[-2.8264756202697754, 1.0812838077545166, -1.2296230792999268, 1.0606955289840698, 1.139284610748291, -0.4063413441181183, 2.285982131958008, 1.3193641901016235, -0.4606884717941284, -1.9439607858657837, -2.155317544937134, -2.579760789871216, -1.3152600526809692, -2.913843870162964, 2.2715487480163574, -3.3010942935943604, -1.2350709438323975]","[-0.8460972309112549, 0.5705686211585999, -0.6975482106208801, -1.370388150215149, 1.9675788879394531, -0.07286923378705978, 1.981745958328247, -0.4774944484233856, 0.22604747116565704, -0.14680638909339905, -1.3547734022140503, -0.6063673496246338, 0.0973067656159401, -2.4253695011138916, 2.175062417984009, -1.0567609071731567, -1.004616141319275]",1
"[-2.8264756202697754, 1.0812838077545166, -1.2296230792999268, 1.0606955289840698, 1.139284610748291, -0.4063413441181183, 2.285982131958008, 1.3193641901016235, -0.4606884717941284, -1.9439607858657837, -2.155317544937134, -2.579760789871216, -1.3152600526809692, -2.913843870162964, 2.2715487480163574, -3.3010942935943604, -1.2350709438323975]","[0.035587988793849945, -1.120078444480896, -0.4444440007209778, 0.1336815357208252, -0.20476269721984863, -2.162919759750366, 2.4106647968292236, -0.4391871988773346, 0.8212001919746399, -1.3679569959640503, -1.5228689908981323, 1.0287200212478638, -1.5442715883255005, -2.0204057693481445, 1.6426163911819458, -1.870672583580017, -2.461871862411499]",0
"[-0.4574590027332306, -0.765333354473114, 1.8313469886779785, 0.6685996651649475, 0.6435621380805969, -1.3537709712982178, 2.4513375759124756, -0.24750107526779175, 0.315047949552536, -1.135735273361206, -1.8453340530395508, -1.3965272903442383, -0.618103563785553, -2.3102471828460693, 1.0751022100448608, -0.7384957075119019, -0.8381574153900146]","[-0.09934057295322418, -1.1424113512039185, 0.5250866413116455, -1.4087340831756592, 0.698093056678772, -1.16114342212677, 3.3270041942596436, -1.2746721506118774, 0.13567212224006653, -0.6804842948913574, -0.7216140627861023, 0.4308934509754181, -0.40940070152282715, -2.620361566543579, 0.21376895904541016, -2.3335483074188232, -1.6553534269332886]",1
"[-0.4574590027332306, -0.765333354473114, 1.8313469886779785, 0.6685996651649475, 0.6435621380805969, -1.3537709712982178, 2.4513375759124756, -0.24750107526779175, 0.315047949552536, -1.135735273361206, -1.8453340530395508, -1.3965272903442383, -0.618103563785553, -2.3102471828460693, 1.0751022100448608, -0.7384957075119019, -0.8381574153900146]","[-0.3915358781814575, 0.6596524119377136, -0.17846016585826874, -0.387881875038147, 1.2275631427764893, -0.8621420860290527, 1.5573301315307617, -1.0429046154022217, -0.1840800940990448, -1.5362071990966797, -0.7742323279380798, 0.48939186334609985, -0.9937982559204102, -2.24914813041687, 1.8696058988571167, -1.9253548383712769, -0.4515111446380615]",0
"[-0.897452175617218, -0.9156529307365417, -0.017811547964811325, 0.46164050698280334, -0.4080534279346466, -0.970725953578949, 1.482551097869873, -1.026128888130188, 0.9767897725105286, -0.5436107516288757, -0.7267294526100159, 0.2516406774520874, -0.5403546690940857, -1.7557297945022583, 1.419826626777649, -2.4927852153778076, -1.6631025075912476]","[-1.7166844606399536, 0.2596340775489807, 0.1932884156703949, -0.7065849304199219, -0.9549784660339355, -0.2267761528491974, 2.747312307357788, -0.4047467112541199, -0.4275141954421997, -0.6556909084320068, -1.8981021642684937, 0.0806327611207962, -1.8358148336410522, -2.404223918914795, 1.4135181903839111, -1.7276769876480103, -2.160029172897339]",1
"[-0.897452175617218, -0.9156529307365417, -0.017811547964811325, 0.46164050698280334, -0.4080534279346466, -0.970725953578949, 1.482551097869873, -1.026128888130188, 0.9767897725105286, -0.5436107516288757, -0.7267294526100159, 0.2516406774520874, -0.5403546690940857, -1.7557297945022583, 1.419826626777649, -2.4927852153778076, -1.6631025075912476]","[-2.6375176906585693, 0.13861563801765442, 0.00859992578625679, 1.2155040502548218, -0.14706771075725555, -0.5381625890731812, 2.724163770675659, 1.0164754390716553, 0.23195338249206543, -0.5445937514305115, -1.8033859729766846, -0.4830959439277649, -2.0357184410095215, -2.377619981765747, 1.9606460332870483, -2.480015993118286, -1.7366241216659546]",0
"[-2.8868913650512695, -1.0645474195480347, 1.0900884866714478, 1.8223366737365723, -0.30046358704566956, -0.1343238353729248, 3.2999610900878906, -0.7692660689353943, 0.9668744802474976, 1.9403796195983887, -0.934759259223938, 2.7700626850128174, -1.6409908533096313, -2.4414987564086914, 2.8151261806488037, -2.134333372116089, -2.4144139289855957]","[-0.2890084385871887, -1.1613458395004272, -1.2614314556121826, 0.3613060414791107, -0.4923831522464752, -0.8047149181365967, 2.3590989112854004, -1.200706958770752, 0.5451488494873047, 0.8677775859832764, -2.0882389545440674, 2.773106098175049, -2.728334426879883, -1.9019287824630737, 2.666759490966797, -1.8772227764129639, -2.879457473754883]",1
"[-2.8868913650512695, -1.0645474195480347, 1.0900884866714478, 1.8223366737365723, -0.30046358704566956, -0.1343238353729248, 3.2999610900878906, -0.7692660689353943, 0.9668744802474976, 1.9403796195983887, -0.934759259223938, 2.7700626850128174, -1.6409908533096313, -2.4414987564086914, 2.8151261806488037, -2.134333372116089, -2.4144139289855957]","[-0.2899548411369324, -2.5526950359344482, -0.5529569983482361, 1.3462892770767212, 0.19586412608623505, -1.0872353315353394, 2.9754106998443604, 0.020406587049365044, 2.1846656799316406, -1.6196781396865845, -1.4061557054519653, 1.4741820096969604, -0.330731600522995, -2.3250932693481445, 1.894097089767456, -2.140918254852295, -1.7108224630355835]",0
"[-0.8113099932670593, -0.16929765045642853, 0.34035617113113403, 0.007571530528366566, 1.515985369682312, -0.40485724806785583, 2.0621254444122314, -1.4843268394470215, -1.2633548974990845, 0.48697206377983093, -1.6929402351379395, 0.9213486313819885, -0.29468047618865967, -2.5612103939056396, 1.3266950845718384, -1.386343240737915, -1.6102081537246704]","[-1.1489332914352417, -0.4794872999191284, 1.1458646059036255, -0.45991042256355286, -0.6948990225791931, 0.37280935049057007, 1.951948642730713, -1.6909164190292358, -1.38693106174469, 0.09184784442186356, -0.22775012254714966, 0.18046601116657257, 0.3293052911758423, -2.2011659145355225, 1.7431308031082153, -1.0902924537658691, -1.1534260511398315]",1
"[-0.8113099932670593, -0.16929765045642853, 0.34035617113113403, 0.007571530528366566, 1.515985369682312, -0.40485724806785583, 2.0621254444122314, -1.4843268394470215, -1.2633548974990845, 0.48697206377983093, -1.6929402351379395, 0.9213486313819885, -0.29468047618865967, -2.5612103939056396, 1.3266950845718384, -1.386343240737915, -1.6102081537246704]","[-0.8080322742462158, 0.1325686126947403, -0.13699495792388916, 0.17605185508728027, 0.6253981590270996, -1.3769034147262573, 1.6276092529296875, -0.8454098105430603, -0.36985641717910767, -0.651619017124176, -0.5713756084442139, -0.3074849843978882, 0.24321162700653076, -2.2566041946411133, 2.1128132343292236, -1.987606167793274, 0.27771541476249695]",0
"[0.6101935505867004, -2.1689815521240234, 0.3159351050853729, 0.5270919799804688, 1.2242062091827393, -1.344201683998108, 2.279266595840454, -0.9962485432624817, -0.07932313531637192, -0.4119890034198761, -2.4593918323516846, -0.9918023347854614, 1.1319942474365234, -2.474139928817749, 1.609397292137146, -2.0658504962921143, 0.07773003727197647]","[1.2989232540130615, -1.0227876901626587, 0.7004618048667908, 0.138642817735672, 0.8988990783691406, -1.494336485862732, 1.5196563005447388, -1.4777908325195312, -0.7784948945045471, -1.6914865970611572, -1.9203715324401855, -0.560123085975647, -0.9661303758621216, -2.364265203475952, 1.386533498764038, -1.6755775213241577, -0.22048154473304749]",1
"[0.6101935505867004, -2.1689815521240234, 0.3159351050853729, 0.5270919799804688, 1.2242062091827393, -1.344201683998108, 2.279266595840454, -0.9962485432624817, -0.07932313531637192, -0.4119890034198761, -2.4593918323516846, -0.9918023347854614, 1.1319942474365234, -2.474139928817749, 1.609397292137146, -2.0658504962921143, 0.07773003727197647]","[-2.1176156997680664, -0.5409508347511292, -0.294077605009079, 1.1090812683105469, 0.640855610370636, 0.22514940798282623, 3.5042896270751953, 1.1667433977127075, -0.5654149055480957, -0.32350027561187744, -2.986398696899414, -0.43898531794548035, -2.5831992626190186, -2.7798428535461426, 1.6754003763198853, -1.426833987236023, -2.2004213333129883]",0
"[-1.0935884714126587, 0.593902587890625, 0.6040225625038147, -0.32250478863716125, 2.633572816848755, -0.5250650644302368, 2.0643222332000732, -2.0013110637664795, -1.1818451881408691, -0.21547597646713257, -0.3477940261363983, 2.6609435081481934, -2.542670726776123, -2.4694137573242188, 1.631709337234497, -2.0397491455078125, -2.1534457206726074]","[-0.621390163898468, 0.6412845253944397, -0.37878766655921936, 0.5422385931015015, 0.0516795851290226, -0.9099589586257935, 1.437177300453186, -0.5758077502250671, 0.16287314891815186, 0.17007526755332947, -0.7745330333709717, -0.024584418162703514, -0.42692458629608154, -1.6822154521942139, 1.6662325859069824, -1.0507038831710815, -1.8301337957382202]",1
