embedding1,embedding2,label
"[-0.9921360611915588, 0.08033529669046402, 0.09665461629629135, 0.6917921304702759, -0.8433458805084229, -0.7425450682640076, 1.4444706439971924, -0.7334277033805847, 0.4322046935558319, -0.539212167263031, -1.3307324647903442, -0.2505454123020172, 0.25798118114471436, -2.3447751998901367, 2.441328287124634, -2.457308292388916, 0.037958089262247086]","[1.3117488622665405, 0.6887872815132141, 0.9290396571159363, -1.9011250734329224, -0.6915474534034729, -2.434206008911133, 1.7300678491592407, -2.59941029548645, -1.543994665145874, -0.06382843852043152, -0.7094665169715881, 1.2248578071594238, -0.030871490016579628, -2.4689414501190186, 2.325894832611084, -1.636145830154419, -1.7435169219970703]",0
"[-0.9921360611915588, 0.08033529669046402, 0.09665461629629135, 0.6917921304702759, -0.8433458805084229, -0.7425450682640076, 1.4444706439971924, -0.7334277033805847, 0.4322046935558319, -0.539212167263031, -1.3307324647903442, -0.2505454123020172, 0.25798118114471436, -2.3447751998901367, 2.441328287124634, -2.457308292388916, 0.037958089262247086]","[0.06596220284700394, -0.35136494040489197, 0.31931689381599426, 0.4345824420452118, 0.6990346312522888, -1.0367200374603271, 1.3673423528671265, -1.1829638481140137, -1.3320515155792236, -0.3199180066585541, -0.9171637892723083, 0.3531261384487152, -0.8019395470619202, -1.8056514263153076, 1.4291917085647583, -1.1179962158203125, -0.8929660320281982]",0
"[0.8491296172142029, -0.8492850065231323, 1.0212922096252441, -1.6620521545410156, 0.8061184287071228, -1.4093812704086304, 2.22375750541687, -1.8449827432632446, 0.6403815746307373, -1.9023813009262085, -0.7408865094184875, 0.4717031717300415, 0.3818220794200897, -2.212888479232788, 1.0088272094726562, -0.8704593181610107, -1.0642513036727905]","[0.8197603225708008, -0.6644397974014282, 2.7641282081604004, -2.8828861713409424, 0.7147992849349976, -3.196638584136963, 1.278088092803955, -2.9536139965057373, -2.382964849472046, -1.3819468021392822, -1.5619529485702515, 0.12398698925971985, -0.461825430393219, -2.943171262741089, 2.6306750774383545, 0.48775339126586914, -2.2964367866516113]",1
"[0.8491296172142029, -0.8492850065231323, 1.0212922096252441, -1.6620521545410156, 0.8061184287071228, -1.4093812704086304, 2.22375750541687, -1.8449827432632446, 0.6403815746307373, -1.9023813009262085, -0.7408865094184875, 0.4717031717300415, 0.3818220794200897, -2.212888479232788, 1.0088272094726562, -0.8704593181610107, -1.0642513036727905]","[1.386403203010559, 0.7657185196876526, 2.147064447402954, -2.838789939880371, 0.7139372825622559, -2.8212170600891113, 2.0133774280548096, -3.1944923400878906, -0.7266180515289307, -1.4436532258987427, -1.4109597206115723, 0.41969695687294006, -0.26988929510116577, -2.7245490550994873, 2.3417885303497314, -0.3364805579185486, -1.1683396100997925]",1
"[0.8491296172142029, -0.8492850065231323, 1.0212922096252441, -1.6620521545410156, 0.8061184287071228, -1.4093812704086304, 2.22375750541687, -1.8449827432632446, 0.6403815746307373, -1.9023813009262085, -0.7408865094184875, 0.4717031717300415, 0.3818220794200897, -2.212888479232788, 1.0088272094726562, -0.8704593181610107, -1.0642513036727905]","[0.5181077718734741, -0.1759088784456253, 1.3269052505493164, -2.27445387840271, 0.7731587290763855, -2.965606451034546, 1.6090134382247925, -2.4660513401031494, -1.4544260501861572, -1.2524893283843994, -1.156954288482666, 1.0435082912445068, 0.20782823860645294, -2.5027878284454346, 2.300241470336914, -0.521357536315918, -2.058307409286499]",1
"[0.8491296172142029, -0.8492850065231323, 1.0212922096252441, -1.6620521545410156, 0.8061184287071228, -1.4093812704086304, 2.22375750541687, -1.8449827432632446, 0.6403815746307373, -1.9023813009262085, -0.7408865094184875, 0.4717031717300415, 0.3818220794200897, -2.212888479232788, 1.0088272094726562, -0.8704593181610107, -1.0642513036727905]","[1.0762072801589966, 0.706355631351471, 1.6462253332138062, -2.1963372230529785, 0.3777223825454712, -1.7100313901901245, 1.8194299936294556, -2.8243014812469482, -1.545919418334961, -2.4986143112182617, -1.2244044542312622, -0.17155712842941284, 0.569540798664093, -2.869584798812866, 2.5248568058013916, -0.5391784310340881, 0.14235824346542358]",1
"[0.8491296172142029, -0.8492850065231323, 1.0212922096252441, -1.6620521545410156, 0.8061184287071228, -1.4093812704086304, 2.22375750541687, -1.8449827432632446, 0.6403815746307373, -1.9023813009262085, -0.7408865094184875, 0.4717031717300415, 0.3818220794200897, -2.212888479232788, 1.0088272094726562, -0.8704593181610107, -1.0642513036727905]","[0.8739508390426636, 0.024742919951677322, -0.6858474612236023, -1.5995081663131714, 0.7101220488548279, -0.6423264741897583, 1.8484236001968384, -2.2814629077911377, 0.11657170951366425, -2.782752752304077, -1.532247543334961, 1.3755086660385132, 0.3505406975746155, -2.582045078277588, 1.4979854822158813, -0.9548806548118591, -1.2114713191986084]",1
"[0.8491296172142029, -0.8492850065231323, 1.0212922096252441, -1.6620521545410156, 0.8061184287071228, -1.4093812704086304, 2.22375750541687, -1.8449827432632446, 0.6403815746307373, -1.9023813009262085, -0.7408865094184875, 0.4717031717300415, 0.3818220794200897, -2.212888479232788, 1.0088272094726562, -0.8704593181610107, -1.0642513036727905]","[-0.9892349243164062, 0.2182852327823639, -0.9113386869430542, 1.0056649446487427, 0.010289840400218964, -0.7535616159439087, 2.1118383407592773, 0.40426239371299744, 0.17483974993228912, -0.7294638752937317, -0.8702305555343628, -1.161805510520935, 0.10000625997781754, -1.8786522150039673, 1.6918169260025024, -1.4536936283111572, -1.115201711654663]",0
"[0.8491296172142029, -0.8492850065231323, 1.0212922096252441, -1.6620521545410156, 0.8061184287071228, -1.4093812704086304, 2.22375750541687, -1.8449827432632446, 0.6403815746307373, -1.9023813009262085, -0.7408865094184875, 0.4717031717300415, 0.3818220794200897, -2.212888479232788, 1.0088272094726562, -0.8704593181610107, -1.0642513036727905]","[-1.9676893949508667, 0.019865741953253746, -0.9404696822166443, -0.3967795670032501, 0.6837230920791626, -0.11259417235851288, 2.1867520809173584, -0.041772421449422836, -0.46051308512687683, -0.6862950325012207, -1.6508605480194092, 0.9054021835327148, -0.9666990637779236, -2.601579427719116, 1.7377387285232544, -2.8081395626068115, -1.7624778747558594]",0
"[0.8491296172142029, -0.8492850065231323, 1.0212922096252441, -1.6620521545410156, 0.8061184287071228, -1.4093812704086304, 2.22375750541687, -1.8449827432632446, 0.6403815746307373, -1.9023813009262085, -0.7408865094184875, 0.4717031717300415, 0.3818220794200897, -2.212888479232788, 1.0088272094726562, -0.8704593181610107, -1.0642513036727905]","[-0.030367549508810043, 0.9628772735595703, 1.1950887441635132, -1.5131784677505493, 1.5087536573410034, -0.793961763381958, 2.3428144454956055, -1.2401777505874634, -0.6190347671508789, -0.25378260016441345, -0.7614020705223083, 1.206276535987854, -2.376654863357544, -2.622917413711548, 1.0745056867599487, -2.270479202270508, -1.488355040550232]",0
"[0.8491296172142029, -0.8492850065231323, 1.0212922096252441, -1.6620521545410156, 0.8061184287071228, -1.4093812704086304, 2.22375750541687, -1.8449827432632446, 0.6403815746307373, -1.9023813009262085, -0.7408865094184875, 0.4717031717300415, 0.3818220794200897, -2.212888479232788, 1.0088272094726562, -0.8704593181610107, -1.0642513036727905]","[0.6309827566146851, 0.5021544098854065, 2.909803867340088, -0.807197093963623, 0.9336118102073669, -2.195438861846924, 2.7057793140411377, -2.7018978595733643, -0.6892958879470825, -0.355169415473938, -2.254094362258911, 1.4152753353118896, -1.4702301025390625, -2.8484063148498535, 2.1478641033172607, -0.8028785586357117, -1.8814315795898438]",0
"[0.8491296172142029, -0.8492850065231323, 1.0212922096252441, -1.6620521545410156, 0.8061184287071228, -1.4093812704086304, 2.22375750541687, -1.8449827432632446, 0.6403815746307373, -1.9023813009262085, -0.7408865094184875, 0.4717031717300415, 0.3818220794200897, -2.212888479232788, 1.0088272094726562, -0.8704593181610107, -1.0642513036727905]","[1.234300971031189, 1.374070167541504, 2.1276981830596924, -3.2384164333343506, -0.023936964571475983, -2.5323283672332764, 1.7994799613952637, -3.5164554119110107, -1.162684679031372, -0.7482017874717712, -1.8313242197036743, -0.172135591506958, 0.2042343020439148, -3.0761756896972656, 3.050523519515991, 0.4829031229019165, -1.646754503250122]",0
"[1.060294508934021, -0.3468575179576874, 1.6851344108581543, -1.400914192199707, 1.2678827047348022, -2.034654140472412, 0.6923835873603821, -2.2079389095306396, -1.903380036354065, -0.6187355518341064, -1.737686038017273, 0.5624679923057556, -0.7263478636741638, -2.3939054012298584, 2.3256988525390625, 0.26263394951820374, -1.6127930879592896]","[0.8197603225708008, -0.6644397974014282, 2.7641282081604004, -2.8828861713409424, 0.7147992849349976, -3.196638584136963, 1.278088092803955, -2.9536139965057373, -2.382964849472046, -1.3819468021392822, -1.5619529485702515, 0.12398698925971985, -0.461825430393219, -2.943171262741089, 2.6306750774383545, 0.48775339126586914, -2.2964367866516113]",1
"[1.060294508934021, -0.3468575179576874, 1.6851344108581543, -1.400914192199707, 1.2678827047348022, -2.034654140472412, 0.6923835873603821, -2.2079389095306396, -1.903380036354065, -0.6187355518341064, -1.737686038017273, 0.5624679923057556, -0.7263478636741638, -2.3939054012298584, 2.3256988525390625, 0.26263394951820374, -1.6127930879592896]","[1.386403203010559, 0.7657185196876526, 2.147064447402954, -2.838789939880371, 0.7139372825622559, -2.8212170600891113, 2.0133774280548096, -3.1944923400878906, -0.7266180515289307, -1.4436532258987427, -1.4109597206115723, 0.41969695687294006, -0.26988929510116577, -2.7245490550994873, 2.3417885303497314, -0.3364805579185486, -1.1683396100997925]",1
"[1.060294508934021, -0.3468575179576874, 1.6851344108581543, -1.400914192199707, 1.2678827047348022, -2.034654140472412, 0.6923835873603821, -2.2079389095306396, -1.903380036354065, -0.6187355518341064, -1.737686038017273, 0.5624679923057556, -0.7263478636741638, -2.3939054012298584, 2.3256988525390625, 0.26263394951820374, -1.6127930879592896]","[0.5181077718734741, -0.1759088784456253, 1.3269052505493164, -2.27445387840271, 0.7731587290763855, -2.965606451034546, 1.6090134382247925, -2.4660513401031494, -1.4544260501861572, -1.2524893283843994, -1.156954288482666, 1.0435082912445068, 0.20782823860645294, -2.5027878284454346, 2.300241470336914, -0.521357536315918, -2.058307409286499]",1
"[1.060294508934021, -0.3468575179576874, 1.6851344108581543, -1.400914192199707, 1.2678827047348022, -2.034654140472412, 0.6923835873603821, -2.2079389095306396, -1.903380036354065, -0.6187355518341064, -1.737686038017273, 0.5624679923057556, -0.7263478636741638, -2.3939054012298584, 2.3256988525390625, 0.26263394951820374, -1.6127930879592896]","[1.0762072801589966, 0.706355631351471, 1.6462253332138062, -2.1963372230529785, 0.3777223825454712, -1.7100313901901245, 1.8194299936294556, -2.8243014812469482, -1.545919418334961, -2.4986143112182617, -1.2244044542312622, -0.17155712842941284, 0.569540798664093, -2.869584798812866, 2.5248568058013916, -0.5391784310340881, 0.14235824346542358]",1
"[1.060294508934021, -0.3468575179576874, 1.6851344108581543, -1.400914192199707, 1.2678827047348022, -2.034654140472412, 0.6923835873603821, -2.2079389095306396, -1.903380036354065, -0.6187355518341064, -1.737686038017273, 0.5624679923057556, -0.7263478636741638, -2.3939054012298584, 2.3256988525390625, 0.26263394951820374, -1.6127930879592896]","[0.8739508390426636, 0.024742919951677322, -0.6858474612236023, -1.5995081663131714, 0.7101220488548279, -0.6423264741897583, 1.8484236001968384, -2.2814629077911377, 0.11657170951366425, -2.782752752304077, -1.532247543334961, 1.3755086660385132, 0.3505406975746155, -2.582045078277588, 1.4979854822158813, -0.9548806548118591, -1.2114713191986084]",1
"[1.060294508934021, -0.3468575179576874, 1.6851344108581543, -1.400914192199707, 1.2678827047348022, -2.034654140472412, 0.6923835873603821, -2.2079389095306396, -1.903380036354065, -0.6187355518341064, -1.737686038017273, 0.5624679923057556, -0.7263478636741638, -2.3939054012298584, 2.3256988525390625, 0.26263394951820374, -1.6127930879592896]","[-0.5472783446311951, -0.8068053126335144, 0.5283500552177429, 0.3279261887073517, 1.8783947229385376, -1.2156059741973877, 1.6169878244400024, -0.43573805689811707, -1.081748604774475, -1.239405632019043, -2.001958131790161, 0.1532011330127716, -1.3909635543823242, -2.013601779937744, 0.2819672226905823, -1.405611276626587, -1.9692230224609375]",0
"[1.060294508934021, -0.3468575179576874, 1.6851344108581543, -1.400914192199707, 1.2678827047348022, -2.034654140472412, 0.6923835873603821, -2.2079389095306396, -1.903380036354065, -0.6187355518341064, -1.737686038017273, 0.5624679923057556, -0.7263478636741638, -2.3939054012298584, 2.3256988525390625, 0.26263394951820374, -1.6127930879592896]","[-0.9937636852264404, 0.12407000362873077, 1.7137670516967773, 0.9675029516220093, 0.3208349943161011, -1.3434990644454956, 1.9553190469741821, -0.9958059191703796, -0.33611196279525757, 0.8047095537185669, -2.279479503631592, 0.6664344072341919, -1.7613229751586914, -2.2180709838867188, 2.294074535369873, -1.0953552722930908, -1.4240058660507202]",0
"[1.060294508934021, -0.3468575179576874, 1.6851344108581543, -1.400914192199707, 1.2678827047348022, -2.034654140472412, 0.6923835873603821, -2.2079389095306396, -1.903380036354065, -0.6187355518341064, -1.737686038017273, 0.5624679923057556, -0.7263478636741638, -2.3939054012298584, 2.3256988525390625, 0.26263394951820374, -1.6127930879592896]","[-2.6267175674438477, 0.41962194442749023, -0.768193781375885, 0.4514075219631195, 0.2889474034309387, -1.0850882530212402, 1.7187130451202393, 1.3751906156539917, -0.4318901598453522, -0.9230274558067322, -1.3793548345565796, -0.11351141333580017, -1.4531755447387695, -2.2253568172454834, 1.4986836910247803, -2.7824819087982178, -1.4454861879348755]",0
"[1.060294508934021, -0.3468575179576874, 1.6851344108581543, -1.400914192199707, 1.2678827047348022, -2.034654140472412, 0.6923835873603821, -2.2079389095306396, -1.903380036354065, -0.6187355518341064, -1.737686038017273, 0.5624679923057556, -0.7263478636741638, -2.3939054012298584, 2.3256988525390625, 0.26263394951820374, -1.6127930879592896]","[-0.15529845654964447, -1.255246877670288, -0.3376926779747009, 0.08594487607479095, 1.7447187900543213, -0.29171016812324524, 2.076486110687256, -1.0192863941192627, 0.4712570011615753, -1.8489181995391846, -1.311976432800293, 0.7631551027297974, 0.4113982021808624, -2.318526029586792, 1.1040699481964111, -1.8946545124053955, -0.8912288546562195]",0
"[1.060294508934021, -0.3468575179576874, 1.6851344108581543, -1.400914192199707, 1.2678827047348022, -2.034654140472412, 0.6923835873603821, -2.2079389095306396, -1.903380036354065, -0.6187355518341064, -1.737686038017273, 0.5624679923057556, -0.7263478636741638, -2.3939054012298584, 2.3256988525390625, 0.26263394951820374, -1.6127930879592896]","[-1.4038666486740112, -1.6206151247024536, -0.36360201239585876, 1.7362148761749268, 0.9185550808906555, -1.9582386016845703, 3.065607786178589, 0.8128798007965088, 0.44473186135292053, -1.216137170791626, -0.5033038854598999, -1.3143154382705688, -1.923425316810608, -2.2216784954071045, 1.5917906761169434, -2.334441900253296, -2.293026924133301]",0
"[1.7543894052505493, 0.38494589924812317, 2.555877923965454, -2.712009906768799, -0.43523290753364563, -2.514773368835449, 1.6349425315856934, -3.33764910697937, -1.1463873386383057, -1.5821911096572876, -1.93183434009552, 1.469965934753418, 0.5952453017234802, -3.0738039016723633, 2.1012938022613525, -1.7061766386032104, -0.9156306982040405]","[0.8197603225708008, -0.6644397974014282, 2.7641282081604004, -2.8828861713409424, 0.7147992849349976, -3.196638584136963, 1.278088092803955, -2.9536139965057373, -2.382964849472046, -1.3819468021392822, -1.5619529485702515, 0.12398698925971985, -0.461825430393219, -2.943171262741089, 2.6306750774383545, 0.48775339126586914, -2.2964367866516113]",1
"[1.7543894052505493, 0.38494589924812317, 2.555877923965454, -2.712009906768799, -0.43523290753364563, -2.514773368835449, 1.6349425315856934, -3.33764910697937, -1.1463873386383057, -1.5821911096572876, -1.93183434009552, 1.469965934753418, 0.5952453017234802, -3.0738039016723633, 2.1012938022613525, -1.7061766386032104, -0.9156306982040405]","[1.386403203010559, 0.7657185196876526, 2.147064447402954, -2.838789939880371, 0.7139372825622559, -2.8212170600891113, 2.0133774280548096, -3.1944923400878906, -0.7266180515289307, -1.4436532258987427, -1.4109597206115723, 0.41969695687294006, -0.26988929510116577, -2.7245490550994873, 2.3417885303497314, -0.3364805579185486, -1.1683396100997925]",1
